MSJO_DATUM,CIC0001,CIC0002,CIC0003,CIC0004,CIC0005,CIC0006,CIC0007,CIC0008,CIC0009,CIC0010,CIC0011,CIC0012,CIC0013
2018-10-10 03:00:00,0.5,0.0,1.0,4.0,62.0,0.0,81.0,259.7599526,11.0,0.0,0.0,22.755000115,17.362999915
2018-10-10 04:00:00,0.5,0.0,0.5,7.0,62.0,0.5,82.0,269.5901877,9.0,0.0,0.0,22.625,17.119333140000002
2018-10-10 05:00:00,0.5,0.0,0.5,5.5,62.0,0.5,43.0,307.6654155,12.5,0.0,0.0,22.56499958,17.019499905
2018-10-10 06:00:00,1.5,141.48,6.0,9.0,61.5,0.5,0.0,453.25154184999997,3.0,3.5,0.5,22.670000075,17.277166495
2018-10-10 07:00:00,1.5,141.48,4.5,8.5,61.5,0.5,88.0,372.9378811,7.5,12.5,3.0,22.79000092,17.58199997
2018-10-10 08:00:00,2.0,141.48,10.0,6.0,62.0,1.0,88.5,371.98848325000006,7.5,12.0,3.0,22.755000115,17.27583319
2018-10-10 09:00:00,1.5,123.79499999999999,11.5,12.5,61.5,0.5,88.5,371.1267225,9.0,12.0,3.0,22.8399992,17.679500075
2018-10-10 10:00:00,1.0,141.48,10.0,5.0,62.0,0.5,88.0,355.76414745,8.0,7.0,1.0,23.14500046,18.747499975
2018-10-10 11:00:00,2.0,141.48,3.0,9.0,61.5,0.5,87.5,382.69181885,11.5,12.0,2.5,23.60999966,19.833499905
2018-10-10 12:00:00,0.0,141.48,0.5,15.0,61.0,1.0,87.5,284.18206280000004,1.0,1.5,0.0,24.15499973,20.87866656
2018-10-10 13:00:00,1.5,123.79499999999999,0.5,25.0,63.0,171.5,86.5,379.15629580000007,11.5,14.0,3.0,23.05000019,22.090999855
2018-10-10 14:00:00,2.5,123.79499999999999,1.0,28.5,63.0,140.5,86.5,373.69326785,11.5,11.5,0.5,22.835000035,23.660666720000002
2018-10-10 15:00:00,1.5,0.0,0.0,22.5,62.5,135.0,88.0,368.68795015,6.0,11.0,0.0,22.845000265000003,23.97483362
2018-10-10 16:00:00,0.0,0.0,0.0,33.5,63.0,135.0,88.5,267.31315615,2.0,1.0,0.0,22.765000344999997,24.01483313
2018-10-10 17:00:00,2.0,0.0,0.0,4.5,62.5,128.5,87.5,350.81876375,14.0,12.0,0.5,22.694999695,22.939000005
2018-10-10 18:00:00,0.5,0.0,0.0,25.5,62.5,127.5,87.0,299.4301643,6.0,9.0,0.0,22.59000015,22.438499955
2018-10-10 19:00:00,2.0,0.0,0.0,37.0,63.0,127.0,86.0,330.54760740000006,11.0,10.5,5.5,22.515000344999997,21.68599993
2018-10-10 20:00:00,1.0,0.0,0.0,24.5,62.5,4.5,86.5,335.62154804999994,9.5,9.0,1.5,23.279999734999997,20.553833259999998
2018-10-10 21:00:00,1.5,0.0,0.0,1.5,62.0,1.0,87.0,339.15618405000004,12.0,11.0,1.0,23.90000057,19.586333215
2018-10-10 22:00:00,1.0,0.0,0.0,2.5,60.5,0.5,87.5,266.53434555,9.0,0.0,0.0,23.90999985,18.831666755
2018-10-10 23:00:00,0.0,0.0,0.0,0.5,61.5,0.5,89.5,270.45124139999996,9.5,0.0,0.0,23.640000345,18.121166674999998
2018-10-11 00:00:00,0.0,0.0,0.0,2.0,61.0,0.5,89.0,216.62092545000002,0.5,0.0,0.0,23.34000015,17.459666759999998
2018-10-11 01:00:00,1.0,0.0,0.0,1.0,63.0,0.0,90.0,286.68696585,8.5,0.0,0.0,22.954999925,16.85316677
2018-10-11 02:00:00,0.0,0.0,0.0,2.5,62.5,1.0,0.0,310.31297895,5.5,0.0,0.0,22.664999965,16.59366671
2018-10-11 03:00:00,0.0,0.0,0.0,7.5,62.0,0.5,0.0,340.27507805000005,9.0,0.0,0.0,22.51499939,16.003666625
2018-10-11 04:00:00,0.0,0.0,0.0,11.5,62.0,0.5,41.5,294.04372485,13.5,0.0,0.0,22.239999769999997,15.927666665
2018-10-11 05:00:00,1.0,35.37,0.0,16.5,62.5,1.0,87.0,245.51345765000002,13.5,0.0,0.0,22.01499939,15.090333275
2018-10-11 06:00:00,2.0,123.79499999999999,0.0,17.0,62.0,1.0,87.5,352.7763853,9.5,7.0,1.0,21.699999804999997,14.828333279999999
2018-10-11 07:00:00,2.0,141.48,0.0,9.0,47.5,0.5,88.5,382.72837319999996,9.0,7.5,3.0,21.75,15.077166685
2018-10-11 08:00:00,1.5,141.48,0.0,4.0,38.0,1.0,88.5,372.31795005000004,9.5,10.0,2.0,21.83500004,15.17099994
2018-10-11 09:00:00,1.5,141.48,36.5,5.0,36.5,0.5,88.0,374.3704173,11.0,10.0,3.0,22.029999734999997,16.04966666
2018-10-11 10:00:00,1.5,141.48,37.0,1.0,51.0,0.5,87.5,340.36465260000006,6.5,9.0,3.5,22.235000615,17.355333325
2018-10-11 11:00:00,1.5,141.48,32.5,0.0,61.5,0.5,88.0,368.8281459500001,12.0,12.0,4.0,23.21000004,20.243000029999997
2018-10-11 12:00:00,1.5,141.48,24.5,0.0,61.5,72.0,87.5,399.56303,12.0,14.0,1.0,23.305000305,22.64249999
2018-10-11 13:00:00,2.0,123.79499999999999,22.0,8.0,63.0,168.5,89.5,402.9865036,13.0,10.5,3.5,22.739999769999997,25.51699988
2018-10-11 14:00:00,2.5,0.0,9.0,28.5,63.0,169.5,88.0,375.86184690000005,11.0,12.0,0.0,22.88999939,26.19333337
2018-10-11 15:00:00,2.0,0.0,6.0,38.5,63.0,177.5,87.5,376.78460689999997,10.0,12.5,0.5,22.92000008,26.452832985
2018-10-11 16:00:00,1.0,0.0,0.0,13.5,63.0,178.5,88.5,365.5844879,7.5,10.0,1.5,22.944999695,26.77066657
2018-10-11 17:00:00,1.5,0.0,0.0,22.5,63.0,177.5,87.5,367.8680191,11.0,13.0,1.5,22.930000305,25.127666724999997
2018-10-11 18:00:00,1.5,0.0,0.0,24.5,63.5,150.5,88.5,329.59987259999997,10.5,6.0,0.5,22.654999735,22.859333355
2018-10-11 19:00:00,1.0,0.0,0.0,25.0,63.5,148.0,88.0,347.34430695000003,10.0,11.0,1.5,22.52000046,21.875499915
2018-10-11 20:00:00,1.0,0.0,0.0,21.0,63.0,147.5,87.5,348.14748385000007,10.5,13.0,2.0,22.484999655,21.214999900000002
2018-10-11 21:00:00,2.0,0.0,0.0,0.0,62.0,0.5,88.0,345.543498,11.0,13.0,1.5,23.539999965,20.723499869999998
2018-10-11 22:00:00,1.0,0.0,0.0,0.5,61.5,1.0,88.0,268.54557425,8.0,0.0,0.0,23.960000035,20.040166665
2018-10-11 23:00:00,0.0,0.0,0.0,0.5,61.5,0.5,85.5,279.96449165,10.5,0.0,0.0,24.005000115,19.095333160000003
2018-10-12 00:00:00,0.5,0.0,0.0,0.0,62.0,0.5,85.5,276.1657884,8.0,0.0,0.0,23.855000495,18.795666755
2018-10-12 01:00:00,0.0,0.0,0.0,3.0,62.5,1.0,83.5,279.3489157,13.5,0.0,0.0,23.784999845,18.677666600000002
2018-10-12 02:00:00,0.0,0.0,0.0,2.0,62.0,0.5,83.5,259.27730410000004,5.0,0.0,0.0,23.430000305,17.526000019999998
2018-10-12 03:00:00,0.0,0.0,0.0,0.0,62.0,0.5,84.5,275.42128679999996,7.5,0.0,0.0,22.965000155,16.675000124999997
2018-10-12 04:00:00,0.5,0.0,0.0,0.0,62.5,0.5,85.5,262.5456661,8.5,0.0,0.0,22.590000155,16.15083326
2018-10-12 05:00:00,1.0,0.0,0.0,0.0,62.5,0.5,84.0,272.7353316,8.5,0.0,0.0,22.27000046,15.884833239999999
2018-10-12 06:00:00,0.0,0.0,0.0,0.0,62.5,1.0,84.0,242.39736435,0.0,0.0,0.0,21.78999996,15.799333315
2018-10-12 07:00:00,0.0,0.0,0.0,0.0,61.5,0.5,83.0,239.59581115,0.0,0.0,0.0,21.385000230000003,15.360333345
2018-10-12 08:00:00,0.0,0.0,0.0,5.0,55.5,0.5,82.5,227.80920600000002,0.0,0.0,0.0,21.26000023,15.151333365
2018-10-12 09:00:00,0.0,0.0,0.0,1.0,45.5,1.0,83.5,223.04907035000002,0.0,0.0,0.0,21.36499977,16.54483325
2018-10-12 10:00:00,0.0,0.0,0.0,0.0,53.5,0.5,83.5,205.6787824,0.0,0.0,0.0,21.57499981,17.9528333
2018-10-12 11:00:00,0.0,0.0,0.0,0.0,62.5,0.5,82.5,222.50864265,0.0,0.0,0.0,22.19999981,19.35566648
2018-10-12 12:00:00,0.0,0.0,0.0,0.0,62.0,0.5,82.5,226.76339215000002,0.0,0.0,0.0,23.164999965,22.280666734999997
2018-10-12 13:00:00,0.0,0.0,0.0,0.0,61.0,0.5,82.0,189.14899995,0.0,0.0,0.0,24.279999735,24.733166755
2018-10-12 14:00:00,0.0,0.0,0.0,0.0,28.5,0.5,74.5,116.6126121,0.0,0.0,0.0,24.925000195000003,25.553499985000002
2018-10-12 15:00:00,0.0,0.0,0.0,0.0,1.5,1.0,73.5,118.07282945,0.0,0.0,0.0,25.225000379999997,25.868166860000002
2018-10-12 16:00:00,0.0,0.0,0.0,0.0,2.5,0.5,72.5,122.99211025,0.0,0.0,0.0,25.494999885,25.869666545
2018-10-12 17:00:00,0.0,0.0,0.0,0.0,1.0,1.0,74.0,124.97673495000001,0.0,0.0,0.0,25.704999925000003,24.72299983
2018-10-12 18:00:00,0.0,0.0,0.0,0.0,2.5,0.5,66.0,116.93564939999999,0.0,0.0,0.0,25.720000265,24.305500155
2018-10-12 19:00:00,0.0,0.0,0.0,0.0,1.5,0.5,73.0,116.42054175,0.0,0.0,0.0,25.594999315000003,23.27066663
2018-10-12 20:00:00,0.0,0.0,0.0,0.0,2.0,0.5,72.5,121.75095544999999,0.0,0.0,0.0,25.26499939,21.64966698
2018-10-12 21:00:00,0.0,0.0,0.0,0.0,2.0,0.5,74.0,114.32952025,0.0,0.0,0.0,24.974999425,20.476999855000003
2018-10-12 22:00:00,0.0,0.0,0.0,0.0,1.5,1.0,73.5,109.3762557,0.0,0.0,0.0,24.755000115,20.135166995
2018-10-12 23:00:00,0.0,0.0,0.0,0.0,2.0,0.5,74.5,103.80128925,0.0,0.0,0.0,24.53999996,19.44916655
2018-10-13 00:00:00,0.0,0.0,0.0,0.0,1.5,0.5,75.0,102.92707475,0.0,0.0,0.0,24.34000015,19.761499915
2018-10-13 01:00:00,0.0,0.0,0.0,0.0,2.0,0.5,74.5,100.28852118500001,0.0,0.0,0.0,24.255000115,19.75866674
2018-10-13 02:00:00,0.0,0.0,0.0,0.0,1.5,0.5,20.0,106.2742063,0.0,0.0,0.0,24.009999275,18.940833220000002
2018-10-13 03:00:00,0.0,0.0,0.0,0.0,2.0,0.5,10.0,104.99981944999999,0.0,0.0,0.0,23.694999695,19.09166692
2018-10-13 04:00:00,0.0,0.0,0.0,0.0,2.0,0.5,11.5,105.16591745,0.0,0.0,0.0,23.585000035,19.233999885
2018-10-13 05:00:00,0.0,0.0,0.0,0.0,38.0,0.5,12.5,92.993517855,0.0,0.0,0.0,23.46500015,19.23416659
2018-10-13 06:00:00,0.0,0.0,0.0,0.0,62.5,0.0,79.0,169.24818990000003,0.0,0.0,0.0,23.305000305,18.99883321
2018-10-13 07:00:00,0.0,0.0,0.0,0.0,62.5,0.5,78.5,181.0497393,0.0,0.0,0.0,23.27000046,19.087833405
2018-10-13 08:00:00,0.0,0.0,0.0,0.0,61.5,1.0,75.5,180.13832349999998,0.0,0.0,0.0,23.23999977,19.081500245
2018-10-13 09:00:00,0.0,0.0,0.0,0.0,62.0,0.5,75.5,184.31718705,0.0,0.0,0.0,23.304999355,19.4401666
2018-10-13 10:00:00,0.0,0.0,0.0,0.0,62.0,0.5,67.0,162.86594075,0.0,0.0,0.0,23.47000027,20.487166785
2018-10-13 11:00:00,0.0,0.0,0.0,0.0,61.5,1.0,74.5,180.47706695,0.0,0.0,0.0,23.77999973,21.102833365000002
2018-10-13 12:00:00,0.0,0.0,0.0,0.0,61.5,0.5,74.0,170.52468005,0.0,0.0,0.0,24.015000345,21.253166704999998
2018-10-13 13:00:00,0.5,0.0,0.0,0.0,61.0,0.5,73.5,174.75899005,0.0,0.0,2.0,24.42500019,22.273166845
2018-10-13 14:00:00,0.0,0.0,0.0,0.0,11.0,0.5,73.0,111.7653607,0.0,0.0,0.0,24.829999925000003,23.068000034999997
2018-10-13 15:00:00,0.0,0.0,0.0,0.0,1.5,0.5,73.0,110.3370659,0.0,0.0,0.0,25.10499954,22.711166955
2018-10-13 16:00:00,0.0,0.0,0.0,0.0,1.5,1.0,73.5,108.32192905,0.0,0.0,0.0,25.28499985,23.35116679
2018-10-13 17:00:00,0.0,0.0,0.0,0.0,2.0,0.5,72.0,108.43288140000001,0.0,0.0,0.0,25.394999505,23.658833315000003
2018-10-13 18:00:00,0.0,0.0,0.0,0.0,2.0,0.5,73.0,108.5451057,0.0,0.0,0.0,25.385000230000003,23.006833460000003
2018-10-13 19:00:00,0.0,0.0,0.0,0.0,2.0,0.5,73.0,109.3908164,0.0,0.0,0.0,25.255000115,22.076666770000003
2018-10-13 20:00:00,0.0,0.0,0.0,0.0,1.5,1.0,19.5,112.552532,0.0,0.0,0.0,24.885000225,21.07466672
2018-10-13 21:00:00,0.0,0.0,0.0,0.0,2.0,0.5,19.0,109.3853891,0.0,0.0,0.0,24.569999695,20.43433342
2018-10-13 22:00:00,0.0,0.0,0.0,0.0,1.5,0.5,15.5,100.69278435000001,0.0,0.0,0.0,24.295000075,20.03916658
2018-10-13 23:00:00,0.0,0.0,0.0,0.0,2.0,0.5,13.5,99.9202399,0.0,0.0,0.0,23.914999960000003,19.243333375
2018-10-14 00:00:00,0.0,0.0,0.0,0.0,2.0,0.5,13.0,100.625310765,0.0,0.0,0.0,23.519999505,18.767166709999998
2018-10-14 01:00:00,0.0,0.0,0.0,0.0,1.5,1.0,14.0,97.57322010499999,0.0,0.0,0.0,23.225000385,18.246000164999998
2018-10-14 02:00:00,0.0,0.0,0.0,0.0,2.5,0.5,14.5,96.890273185,0.0,0.0,0.0,22.92000008,17.872166505000003
2018-10-14 03:00:00,0.0,0.0,0.0,0.0,2.0,0.5,14.0,95.62475273,0.0,0.0,0.0,22.825000765,17.721166805000003
2018-10-14 04:00:00,0.0,0.0,0.0,0.0,2.0,0.5,14.0,95.864677075,0.0,0.0,0.0,22.550000195000003,17.495000075
2018-10-14 05:00:00,0.0,0.0,0.0,0.0,3.0,0.5,14.5,98.0785259,0.0,0.0,0.0,22.69999981,17.99366671
2018-10-14 06:00:00,0.0,0.0,0.0,0.0,61.0,1.0,51.5,115.74188240000001,0.0,0.0,0.0,22.630000115,17.794666669999998
2018-10-14 07:00:00,0.0,0.0,0.0,0.0,62.0,0.5,62.5,141.51435345000002,0.0,0.0,0.0,22.42500019,17.21616675
2018-10-14 08:00:00,0.5,0.0,0.0,0.0,62.0,0.5,61.0,123.67677495,0.0,0.0,0.0,22.099999425,16.814499984999998
2018-10-14 09:00:00,0.0,0.0,0.0,0.0,62.0,1.0,56.5,127.88881875,0.0,0.0,0.0,22.04500008,17.401666705
2018-10-14 10:00:00,0.0,0.0,0.0,0.0,61.5,1.0,50.0,114.90854485,0.0,0.0,0.0,22.329999925000003,18.370666630000002
2018-10-14 11:00:00,0.0,0.0,0.0,0.0,61.0,0.5,78.5,127.8160438,0.0,0.0,0.0,23.019999499999997,21.28883311
2018-10-14 12:00:00,0.0,0.0,0.0,0.0,61.5,1.0,79.5,148.7398402,0.0,0.0,0.0,23.91500092,22.420000265
2018-10-14 13:00:00,0.0,0.0,0.0,0.0,60.0,0.5,80.5,148.91337995,0.0,0.0,0.0,24.614999769999997,23.63516668
2018-10-14 14:00:00,0.0,0.0,0.0,0.0,25.5,0.5,79.0,128.2749523,0.0,0.0,0.0,25.005000115,24.447999955
2018-10-14 15:00:00,0.0,0.0,0.0,0.0,2.0,0.5,76.0,127.94250735,0.0,0.0,0.0,25.18999958,24.105499775
2018-10-14 16:00:00,0.0,0.0,0.0,0.0,2.0,0.5,75.0,130.60690565,0.0,0.0,0.0,25.45499992,24.05150007
2018-10-14 17:00:00,0.0,0.0,0.0,0.0,1.5,1.0,74.5,125.79391485,0.0,0.0,0.0,25.335000035,22.294333335
2018-10-14 18:00:00,0.0,0.0,0.0,0.0,2.0,0.5,74.5,103.67886149999998,0.0,0.0,0.0,25.024999615,20.838666725000003
2018-10-14 19:00:00,0.0,0.0,0.0,0.0,1.5,0.5,74.0,101.38660809500001,0.0,0.0,0.0,24.894999505,20.678666624999998
2018-10-14 20:00:00,0.0,0.0,0.0,0.0,1.5,1.0,74.0,106.7089468,0.0,0.0,0.0,24.5899992,19.90999991
2018-10-14 21:00:00,0.0,0.0,0.0,0.0,2.0,0.5,75.0,102.88152505,0.0,0.0,0.0,24.60499954,20.13466657
2018-10-14 22:00:00,0.0,0.0,0.0,0.0,2.0,0.5,79.5,102.88188785,0.0,0.0,0.0,24.654999735,20.525499785
2018-10-14 23:00:00,0.0,0.0,0.0,0.0,2.0,0.5,78.5,148.04321030000003,0.0,0.0,0.0,24.739999769999997,20.13599987
2018-10-15 00:00:00,0.0,0.0,0.0,0.0,2.0,0.5,80.5,147.27034575,0.0,0.0,0.0,24.634999275,19.24266669
2018-10-15 01:00:00,0.0,0.0,0.0,0.0,1.5,1.0,79.0,145.62939125000003,0.0,0.0,0.0,24.574999804999997,19.567999905
2018-10-15 02:00:00,0.0,0.0,0.0,1.0,2.0,0.5,79.0,149.99786365000003,0.0,0.0,0.0,24.58500004,19.55566673
2018-10-15 03:00:00,0.0,0.0,0.0,3.5,72.0,0.5,80.5,153.5106617,0.0,0.0,0.0,23.569999695,18.18250001
2018-10-15 04:00:00,0.0,0.0,0.0,4.0,74.0,0.5,81.5,196.80550905,0.0,0.0,0.0,23.404999735,18.55650005
2018-10-15 05:00:00,0.0,159.165,0.0,2.5,74.0,0.5,81.5,253.67322000000001,0.0,0.0,0.0,23.28499985,18.077999939999998
2018-10-15 06:00:00,0.0,141.48,0.0,1.5,73.0,1.0,84.0,337.3300228,5.0,9.0,0.0,23.06499958,17.68133335
2018-10-15 07:00:00,1.5,141.48,0.0,1.0,74.0,0.5,87.0,368.1126616,8.5,12.0,2.5,22.509999275,16.258499909999998
2018-10-15 08:00:00,1.5,141.48,0.0,3.5,74.0,0.5,88.5,363.2536778,11.0,12.0,0.5,22.184999464999997,16.074000045
2018-10-15 09:00:00,1.0,141.48,0.0,10.0,73.5,0.5,88.5,365.6561839,10.0,12.0,2.0,22.170000074999997,16.091166465
2018-10-15 10:00:00,1.5,141.48,0.0,7.0,61.0,0.5,89.0,343.80044045,5.5,7.5,0.0,22.635000225,18.339833575
2018-10-15 11:00:00,1.5,123.79499999999999,0.0,5.5,62.0,1.0,87.5,359.80799190000005,9.0,12.0,2.5,23.120000840000003,18.53050003
2018-10-15 12:00:00,1.5,141.48,0.0,4.5,60.5,0.5,88.5,365.34875020000004,10.5,10.0,5.0,23.53999996,19.075999895000002
2018-10-15 13:00:00,2.5,141.48,0.0,4.5,61.5,0.5,89.5,377.80627625,11.5,13.0,4.5,23.67500019,19.238333255
2018-10-15 14:00:00,2.0,35.37,0.0,4.0,61.0,1.0,88.5,347.05452460000004,8.0,10.5,1.0,24.18500042,20.780166625
2018-10-15 15:00:00,1.5,0.0,0.0,1.5,61.5,63.0,88.0,357.38761575,11.5,10.5,1.0,23.819999695,21.476666764999997
2018-10-15 16:00:00,1.0,0.0,0.0,2.0,62.0,101.5,88.5,334.39932635,8.5,10.5,1.0,22.55000019,21.280500155
2018-10-15 17:00:00,1.5,0.0,0.0,2.5,62.5,63.0,87.0,319.92325400000004,9.0,10.0,1.5,22.39999962,20.21899999
2018-10-15 18:00:00,0.5,0.0,0.0,0.0,62.0,59.0,87.5,278.51093290000006,7.0,4.5,1.0,22.30000019,19.32133344
2018-10-15 19:00:00,1.5,0.0,0.0,0.0,62.5,11.5,87.0,308.64537275,9.5,13.0,4.0,22.670000074999997,17.89500001
2018-10-15 20:00:00,1.5,0.0,0.0,0.0,62.0,0.5,87.5,324.9915546500001,10.0,13.0,6.5,22.85000038,17.172000060000002
2018-10-15 21:00:00,1.0,0.0,0.0,0.0,62.0,0.5,89.0,326.44187295,12.0,14.0,6.5,22.654999735,16.242833455000003
2018-10-15 22:00:00,1.0,0.0,0.0,3.0,62.0,0.5,89.0,242.33285345000002,8.0,0.0,0.0,22.21000004,15.43533338
2018-10-15 23:00:00,0.0,0.0,0.0,0.0,62.0,0.0,87.5,243.24678699999998,9.0,0.0,0.0,21.78499985,14.57566665
2018-10-16 00:00:00,0.0,0.0,0.0,0.0,42.5,0.0,86.0,240.19051819999999,8.0,0.0,0.0,21.859999655000003,14.070000045
2018-10-16 01:00:00,0.0,0.0,0.0,0.0,34.5,0.0,85.0,251.1826828,9.0,0.0,0.0,21.789999965,13.783666705
2018-10-16 02:00:00,0.0,0.0,0.0,0.0,29.5,0.0,86.0,240.36737135,6.0,0.0,0.0,21.81499958,13.164166699999999
2018-10-16 03:00:00,0.5,0.0,0.0,0.0,25.0,0.0,85.5,247.4523743,12.5,0.0,0.0,21.82499981,13.454333365
2018-10-16 04:00:00,0.5,0.0,0.0,0.0,25.0,0.5,85.0,255.61323885000002,12.5,0.0,0.0,21.73999977,13.167166680000001
2018-10-16 05:00:00,0.5,0.0,0.0,0.0,24.5,1.0,87.0,267.44911835,14.5,0.0,0.0,21.675000195000003,13.012833305000001
2018-10-16 06:00:00,2.0,141.48,0.0,0.0,24.5,1.0,88.0,361.1061002,2.5,9.0,1.0,21.72999954,13.12866672
2018-10-16 07:00:00,1.5,141.48,0.0,1.0,24.0,0.5,88.5,381.1406978,7.5,10.5,2.5,21.77000046,12.982000065
2018-10-16 08:00:00,1.5,141.48,0.5,8.5,25.0,0.5,89.0,369.62460535,7.5,13.0,3.0,21.845000265000003,13.39700012
2018-10-16 09:00:00,1.5,123.79499999999999,0.0,4.0,29.0,0.5,89.0,364.50516315000004,11.5,12.0,3.5,21.92000008,14.324666595
2018-10-16 10:00:00,1.5,141.48,1.0,8.5,41.5,0.5,89.0,337.85129284999994,6.0,9.5,2.5,21.994999885,15.49216658
2018-10-16 11:00:00,1.5,123.79499999999999,0.0,7.0,61.5,0.5,88.0,375.37681045,13.0,14.0,3.0,22.340000155,17.096333315000003
2018-10-16 12:00:00,1.0,141.48,0.0,0.0,61.5,1.0,87.5,377.6995796,6.0,12.0,1.5,23.10499954,19.667166775
2018-10-16 13:00:00,2.0,141.48,0.0,0.0,61.5,0.5,89.0,393.87825269999996,14.0,13.5,2.5,23.885000230000003,22.243999860000002
2018-10-16 14:00:00,2.5,0.0,0.0,0.0,61.0,1.0,88.0,362.79882845,8.5,9.0,2.0,24.469999315000003,23.376833405
2018-10-16 15:00:00,1.5,0.0,0.0,0.0,62.5,127.0,88.0,364.25928495,11.5,12.0,1.5,23.505000115,22.87699998
2018-10-16 16:00:00,1.0,0.0,0.0,0.0,62.5,126.5,88.0,357.7939339,5.0,8.5,1.5,23.19999981,22.626166724999997
2018-10-16 17:00:00,1.5,0.0,0.0,0.0,62.5,127.0,87.5,352.94224930000007,8.5,11.0,2.0,22.934999465,21.8096667
2018-10-16 18:00:00,1.0,0.0,0.0,0.0,62.5,124.0,87.5,312.2721672,6.0,8.5,0.0,22.39000034,20.586000065
2018-10-16 19:00:00,1.0,0.0,0.0,0.0,62.5,116.5,87.0,321.52726745000007,12.5,12.0,1.0,22.234999655,19.650999955
2018-10-16 20:00:00,1.5,0.0,0.0,0.0,62.0,4.0,87.5,330.12368085,10.0,11.5,4.0,22.980000495,18.57016652
2018-10-16 21:00:00,1.0,0.0,0.0,0.0,61.5,0.5,87.5,335.93884085,11.5,13.5,3.5,23.109999655000003,18.19083328
2018-10-16 22:00:00,1.0,0.0,0.0,0.0,62.5,0.5,87.5,265.29181165,10.0,6.5,0.5,22.82499981,16.791999945
2018-10-16 23:00:00,0.5,0.0,0.0,1.0,62.5,0.5,87.0,274.10122555,10.0,9.5,0.0,22.33500004,15.683666644999999
2018-10-17 00:00:00,0.0,0.0,0.0,0.0,62.0,0.5,87.0,260.9959111,8.5,14.0,0.0,21.880000115,15.48816665
2018-10-17 01:00:00,1.5,0.0,0.0,0.0,63.0,1.0,86.5,279.4296077,10.0,0.0,0.0,21.555000305,15.13133329
2018-10-17 02:00:00,0.0,0.0,0.0,0.0,43.5,0.5,85.5,276.76073080000003,6.0,0.0,0.0,21.56499958,15.09950005
2018-10-17 03:00:00,0.5,0.0,0.0,0.0,41.0,0.5,84.5,278.46133454999995,11.0,0.0,0.0,21.539999965,14.799166615
2018-10-17 04:00:00,0.0,0.0,0.0,0.0,40.0,1.0,85.0,255.73272459999998,8.5,0.0,0.0,21.384999275,14.461666775
2018-10-17 05:00:00,0.5,0.0,0.0,0.0,31.5,0.5,87.0,278.01603550000004,13.0,0.0,0.0,21.430000305,14.89800002
2018-10-17 06:00:00,1.5,159.165,0.0,0.5,32.0,0.5,86.0,367.02555114999996,4.0,2.0,0.0,21.445000645,14.915499910000001
2018-10-17 07:00:00,1.5,141.48,0.0,0.0,32.0,0.5,86.5,381.2709484,11.5,9.5,2.0,21.57999992,14.810833355
2018-10-17 08:00:00,2.0,141.48,0.0,3.5,32.5,0.5,88.0,377.43307245,7.5,8.5,3.5,21.634999275,14.449166645
2018-10-17 09:00:00,1.5,141.48,6.5,2.0,33.0,1.0,87.5,382.0564124,9.5,16.5,3.5,21.76499939,16.074499895
2018-10-17 10:00:00,1.0,141.48,29.0,0.0,60.0,0.5,88.5,365.28668635,6.5,10.0,2.0,22.11499977,17.167666814999997
2018-10-17 11:00:00,1.5,123.79499999999999,28.0,0.5,62.0,0.5,86.5,390.4366404,8.0,12.0,3.5,22.534999845,18.19883353
2018-10-17 12:00:00,0.5,141.48,24.5,0.0,61.5,0.5,86.5,372.2811056,8.5,11.5,3.5,23.35499954,20.516333324999998
2018-10-17 13:00:00,2.0,88.425,24.0,0.0,61.0,1.0,87.0,353.44434995,10.5,13.0,3.5,24.53499985,23.06449992
2018-10-17 14:00:00,2.5,0.0,15.0,0.5,61.0,1.0,89.0,332.1941495,6.0,8.0,0.0,24.744999885,24.2946668
2018-10-17 15:00:00,1.5,0.0,13.0,0.0,62.5,152.0,86.5,367.14910125,10.0,10.5,1.0,22.934999464999997,24.467666755000003
2018-10-17 16:00:00,1.0,0.0,14.0,0.0,62.5,131.5,88.0,363.50775145,11.0,10.0,1.5,22.68500042,23.18533319
2018-10-17 17:00:00,2.0,0.0,15.0,0.0,63.0,102.5,86.0,344.98171620000005,11.0,12.5,3.5,22.565000535000003,22.393666645
2018-10-17 18:00:00,0.5,0.0,15.0,0.0,63.0,92.0,87.0,299.5587044,7.5,13.5,1.5,22.444999695,21.034000015
2018-10-17 19:00:00,1.0,0.0,12.5,0.0,62.5,62.0,87.5,329.3356838,10.5,15.0,2.5,22.335000035,19.694333395
2018-10-17 20:00:00,2.0,0.0,11.0,0.0,62.5,25.0,87.5,343.31194725000006,9.5,14.0,3.0,22.66499996,18.572499975
2018-10-17 21:00:00,1.5,0.0,0.0,0.0,61.5,0.5,87.5,328.62701215,10.0,13.0,3.0,23.09000015,18.27849992
2018-10-17 22:00:00,1.0,0.0,0.0,0.0,62.0,0.5,85.5,268.3359632,8.0,0.0,0.0,23.11499977,18.008166695
2018-10-17 23:00:00,0.0,0.0,0.0,0.0,61.5,0.5,84.5,291.33011534999997,8.5,0.0,0.0,22.97500038,17.813166745
2018-10-18 00:00:00,0.0,0.0,0.0,0.0,62.5,0.5,85.0,260.27539975,6.5,0.0,0.0,22.645000455,16.78633334
2018-10-18 01:00:00,1.0,0.0,0.0,0.0,62.5,1.0,84.5,287.35221795000007,10.0,0.0,0.0,22.43500042,16.00233329
